SITE,PLOT,COORD,TREE,DEAD,Diameter,Height,SHELTER,Multistem,UngulateBrowse,RodentDamage,DieBack,PoorHealth,HighPLant,NaturalRegen,SAMPLE,GRNWT,NEEDLE_DRYWT,STEM_DRYWT,Combined_DRYWT,NOTES,SITE,State,Forest,District,X,Y,Unit #,TPA Planted,Total Acres Planted,Season Planted,Year Planted,tmax,tavg,tmin,preci,vapr,wind,srad,elev,Elevation,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Shingle 2021,24,1,10,0,5.3,9,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,7,1,4,0,5.3,6,0,0,0,1,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,23,1,3,0,5.2,16,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,2,1,4,0,5.2,15,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,5,1,3,0,5.2,15,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,12,1,2,0,5.2,14,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,5,1,5,0,5.2,13,0,0,0,0,0,0,0,0,1,12,3.09,1.82,4.91,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,11,1,4,0,5.2,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,10,1,9,0,5.2,11,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,4,1,3,0,5.2,9,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,1,1,4,0,5.1,11,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,18,1,12,0,5.1,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,17,1,12,0,5,17,0,0,0,0,0,0,0,0,1,7,1.38,0.81,2.19,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,3,1,7,0,5,16,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,14,1,8,0,5,16,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,22,1,3,0,5,16,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,15,1,7,0,5,15,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,1,1,18,0,5,14,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,3,1,1,0,5,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,19,1,15,0,5,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,22,1,11,0,5,12,0,0,0,0,0,0,0,0,1,10,2.73,1.45,4.18,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,15,1,2,0,5,11,0,0,0,0,0,0,0,0,1,5.1,1.19,1.07,2.27,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,1,1,16,0,5,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,9,1,25,0,5,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,23,1,5,0,5,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,20,1,12,0,5,9,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,8,1,1,0,5,8,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,18,1,4,0,5,8,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,20,1,10,0,5,8,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,20,1,11,0,5,8,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,8,1,3,0,5,7,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,25,1,10,0,4.9,16,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,4,1,11,0,4.9,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,6,1,11,0,4.9,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,6,1,6,0,4.9,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,14,1,9,0,4.9,12,0,0,0,0,0,0,0,0,1,10.5,3.02,1.52,4.54,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,14,1,4,0,4.9,11,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,24,1,7,0,4.9,11,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,13,1,2,0,4.8,17,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,16,1,2,0,4.8,17,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,21,1,2,0,4.8,17,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,4,1,8,0,4.8,15,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,21,1,7,0,4.8,14,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,18,1,7,0,4.8,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,25,1,19,0,4.8,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,19,1,8,0,4.7,15,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,18,1,9,0,4.7,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,1,1,6,0,4.6,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,17,1,4,0,4.6,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,25,1,12,0,4.6,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,16,1,1,0,4.5,15,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,25,1,7,0,4.5,14,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,14,1,6,0,4.5,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,5,1,6,0,4.5,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,24,1,11,0,4.5,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,25,1,14,0,4.5,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,14,1,1,0,4.5,11,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,21,1,3,0,4.5,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,4,1,12,0,4.5,9,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,8,1,20,0,4.5,6,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,21,1,12,0,4.5,5,0,0,1,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,19,1,11,0,4.4,17,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,25,1,13,0,4.4,14,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,23,1,9,0,4.4,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,11,1,2,0,4.4,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,11,1,1,0,4.4,11,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,15,1,10,0,4.4,11,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,5,1,7,0,4.4,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
